,name,price,url
2901,"REDMI 10 (Midnight Black, 64 GB)","14,999",https://www.filpkart.com/redmi-10-midnight-black-64-gb/p/itmd93641e4ebb47?pid=MOBGC9GYEBH3GZ4E&lid=LSTMOBGC9GYEBH3GZ4ESWAKTT&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=e73c4751-948e-4f16-9892-c106e642d053.MOBGC9GYEBH3GZ4E.SEARCH&ppt=None&ppn=None&ssid=ck8km2aq740000001672744512265&qH=1036ba3c4ed2c021
2902,"realme C30 (Bamboo Green, 32 GB)","6,749",https://www.filpkart.com/realme-c30-bamboo-green-32-gb/p/itmfcf69b2db5059?pid=MOBGF37GUWGZQYGR&lid=LSTMOBGF37GUWGZQYGRVXRDM1&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=e73c4751-948e-4f16-9892-c106e642d053.MOBGF37GUWGZQYGR.SEARCH&ppt=None&ppn=None&ssid=ck8km2aq740000001672744512265&qH=1036ba3c4ed2c021
2903,"I Kall Z19Pro (Black, 64 GB)","7,799",https://www.filpkart.com/kall-z19pro-black-64-gb/p/itm36954d21639cd?pid=MOBGHCTUBZ8ZYHMM&lid=LSTMOBGHCTUBZ8ZYHMMWWGSHL&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_Qkv0EXACQy4LzEAltiVqqtC%2B%2Ba3jgKtNt%2Fo8nxVU8dfbd1fVs09uEGBmvdXLbf%2FgE0lHU9qQb%2Btam%2F174wgEeA%3D%3D&ppt=None&ppn=None&ssid=ck8km2aq740000001672744512265&qH=1036ba3c4ed2c021
2904,"MOTOROLA e40 (Carbon Gray, 64 GB)","7,999",https://www.filpkart.com/motorola-e40-carbon-gray-64-gb/p/itm0ca635007c9e2?pid=MOBG2EMWUMUFGSZE&lid=LSTMOBG2EMWUMUFGSZEJNGZMU&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBG2EMWUMUFGSZE.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2905,"MOTOROLA e40 (Pink Clay, 64 GB)","7,999",https://www.filpkart.com/motorola-e40-pink-clay-64-gb/p/itm5d6f2871d1bbf?pid=MOBG2EMW2ZUR4BFG&lid=LSTMOBG2EMW2ZUR4BFG7CQBAI&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBG2EMW2ZUR4BFG.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2906,"MOTOROLA G32 (Mineral Gray, 64 GB)","9,999",https://www.filpkart.com/motorola-g32-mineral-gray-64-gb/p/itmdcfa4c4022714?pid=MOBGEA3CZ8Z7HWCY&lid=LSTMOBGEA3CZ8Z7HWCYPHBSGA&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGEA3CZ8Z7HWCY.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2907,"I Kall K350 PRO (Green, 32 GB)","4,999",https://www.filpkart.com/kall-k350-pro-green-32-gb/p/itma573c73c578ef?pid=MOBGKV25QSGQZZNV&lid=LSTMOBGKV25QSGQZZNV1AIIYB&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_bXPjLA4QhxJfj0WZ%2FlqoF5JU6k%2BVuB1f979MJT1RCTg%2FbKfUIWMvI%2BC2CvVJzYarvKeBxvSTV%2BYhsvGq2DPBtA%3D%3D&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2908,"REDMI 9i Sport (Coral Green, 64 GB)","9,999",https://www.filpkart.com/redmi-9i-sport-coral-green-64-gb/p/itmb5e8d8186b602?pid=MOBG6WQWJRFZ5WDG&lid=LSTMOBG6WQWJRFZ5WDGEZXWFI&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBG6WQWJRFZ5WDG.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2909,"REDMI 9i Sport (Carbon Black, 64 GB)","7,199",https://www.filpkart.com/redmi-9i-sport-carbon-black-64-gb/p/itm4559197007bd1?pid=MOBG6WQWRGRRDBH6&lid=LSTMOBG6WQWRGRRDBH6MSMKC8&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBG6WQWRGRRDBH6.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2910,"MOTOROLA g52 (Charcoal Grey, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-charcoal-grey-128-gb/p/itmea9ebe003e26c?pid=MOBGAKFYFCZJ8JVY&lid=LSTMOBGAKFYFCZJ8JVY99JHKD&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGAKFYFCZJ8JVY.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2911,"I Kall 401 PRO DARK BLUE (Dark Blue, 64 GB)","6,299",https://www.filpkart.com/kall-401-pro-dark-blue-dark-blue-64-gb/p/itm3576257d40891?pid=MOBGH4FASNJFVFWA&lid=LSTMOBGH4FASNJFVFWAWARSCY&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_bXPjLA4QhxJfj0WZ%2FlqoF5JU6k%2BVuB1f979MJT1RCTgYIU4ryhs%2F6UTLzJod3oO5Zl5BnKg8hkPRfzCJY1O6UQ%3D%3D&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2912,"APPLE iPhone 12 mini (Black, 64 GB)","37,999",https://www.filpkart.com/apple-iphone-12-mini-black-64-gb/p/itm38b727191eb08?pid=MOBFWBYZXSEGBS6F&lid=LSTMOBFWBYZXSEGBS6FTONJ6W&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBFWBYZXSEGBS6F.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2913,"MOTOROLA g52 (Metallic White, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-metallic-white-128-gb/p/itm469efad765b98?pid=MOBGAKFYDDSNZGR8&lid=LSTMOBGAKFYDDSNZGR8W6QBUV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGAKFYDDSNZGR8.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2914,"MOTOROLA G62 5G (Midnight Gray, 128 GB)","14,999",https://www.filpkart.com/motorola-g62-5g-midnight-gray-128-gb/p/itm37da299ffb2d0?pid=MOBGEDT5ZZMZQZSJ&lid=LSTMOBGEDT5ZZMZQZSJL5Z9RH&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGEDT5ZZMZQZSJ.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2915,"I Kall 401 PRO (SKY BLUE, 64 GB)","6,299",https://www.filpkart.com/kall-401-pro-sky-blue-64-gb/p/itm2fe7c9ddf11cc?pid=MOBGH3V72TYZGHW9&lid=LSTMOBGH3V72TYZGHW9IHQCG8&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_bXPjLA4QhxJfj0WZ%2FlqoF5JU6k%2BVuB1f979MJT1RCTgBbyOgy8dI0zv%2B4JR3sffqwyf9CDGnp1dpNEVBbiV0gA%3D%3D&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2916,"REDMI 9i Sport (Metallic Blue, 64 GB)","7,199",https://www.filpkart.com/redmi-9i-sport-metallic-blue-64-gb/p/itmeb95d0b4616cc?pid=MOBG6WQWQZZMGQCU&lid=LSTMOBG6WQWQZZMGQCUR9J4PR&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBG6WQWQZZMGQCU.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2917,"REDMI Note 11 SE (Cosmic White, 64 GB)","11,349",https://www.filpkart.com/redmi-note-11-se-cosmic-white-64-gb/p/itm894dab106a9b1?pid=MOBGHBKHJFCAHP7C&lid=LSTMOBGHBKHJFCAHP7CNCDBBV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGHBKHJFCAHP7C.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2918,"realme 9 (Meteor Black, 128 GB)","14,999",https://www.filpkart.com/realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHVUMESCUV&lid=LSTMOBGDYSHVUMESCUVBK8HJW&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGDYSHVUMESCUV.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2919,"I Kall Z19Pro (Blue, 64 GB)","7,799",https://www.filpkart.com/kall-z19pro-blue-64-gb/p/itmb00af535da884?pid=MOBGHE53CVH36BAG&lid=LSTMOBGHE53CVH36BAGZDK38V&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_bXPjLA4QhxJfj0WZ%2FlqoF5JU6k%2BVuB1f979MJT1RCTgfAL8FwsbsrxpyzDRUbHZqA73WBPlEK%2FHwUd5mArNOWA%3D%3D&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2920,"MOTOROLA G32 (Satin Silver, 64 GB)","9,999",https://www.filpkart.com/motorola-g32-satin-silver-64-gb/p/itm264e8f39d3934?pid=MOBGEA3CGNUPBCD2&lid=LSTMOBGEA3CGNUPBCD2ASUJ7J&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGEA3CGNUPBCD2.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2921,"realme 9 (Meteor Black, 128 GB)","13,999",https://www.filpkart.com/realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHYBBS2BBF&lid=LSTMOBGDYSHYBBS2BBFVN36CV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGDYSHYBBS2BBF.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2922,"realme 9 (Sunburst Gold, 128 GB)","13,999",https://www.filpkart.com/realme-9-sunburst-gold-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHHVWMECHS&lid=LSTMOBGDYSHHVWMECHSTFXBTZ&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGDYSHHVWMECHS.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2923,"I Kall K900 (Blue, 64 GB)","5,499",https://www.filpkart.com/kall-k900-blue-64-gb/p/itmc5f10316af1f1?pid=MOBFZZ2NAZ9ZSYVF&lid=LSTMOBFZZ2NAZ9ZSYVFCSXWHX&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_bXPjLA4QhxJfj0WZ%2FlqoF5JU6k%2BVuB1f979MJT1RCTiap5a55%2BkTiHKE43xOanwFcXcbTi%2FdEwfaJbVcTvkPaw%3D%3D&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2924,"MOTOROLA G62 5G (Frosted Blue, 128 GB)","14,999",https://www.filpkart.com/motorola-g62-5g-frosted-blue-128-gb/p/itm556a0153d9a10?pid=MOBGEDT5YQ2YFVTQ&lid=LSTMOBGEDT5YQ2YFVTQQ0KAIT&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGEDT5YQ2YFVTQ.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2925,"REDMI 10 (Midnight Black, 64 GB)","14,999",https://www.filpkart.com/redmi-10-midnight-black-64-gb/p/itmd93641e4ebb47?pid=MOBGC9GYEBH3GZ4E&lid=LSTMOBGC9GYEBH3GZ4ESWAKTT&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGC9GYEBH3GZ4E.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2926,"realme C30 (Bamboo Green, 32 GB)","6,749",https://www.filpkart.com/realme-c30-bamboo-green-32-gb/p/itmfcf69b2db5059?pid=MOBGF37GUWGZQYGR&lid=LSTMOBGF37GUWGZQYGRVXRDM1&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=2a97fa10-37be-49bb-b31d-4918ce02d793.MOBGF37GUWGZQYGR.SEARCH&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2927,"I Kall Z19Pro (Black, 64 GB)","7,799",https://www.filpkart.com/kall-z19pro-black-64-gb/p/itm36954d21639cd?pid=MOBGHCTUBZ8ZYHMM&lid=LSTMOBGHCTUBZ8ZYHMMWWGSHL&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_bXPjLA4QhxJfj0WZ%2FlqoF5JU6k%2BVuB1f979MJT1RCTjj4maw9NW4vfR52MgZ2AykE0lHU9qQb%2Btam%2F174wgEeA%3D%3D&ppt=None&ppn=None&ssid=c0zid4r78w0000001672744513105&qH=1036ba3c4ed2c021
2928,"MOTOROLA e40 (Carbon Gray, 64 GB)","7,999",https://www.filpkart.com/motorola-e40-carbon-gray-64-gb/p/itm0ca635007c9e2?pid=MOBG2EMWUMUFGSZE&lid=LSTMOBG2EMWUMUFGSZEJNGZMU&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBG2EMWUMUFGSZE.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2929,"MOTOROLA e40 (Pink Clay, 64 GB)","7,999",https://www.filpkart.com/motorola-e40-pink-clay-64-gb/p/itm5d6f2871d1bbf?pid=MOBG2EMW2ZUR4BFG&lid=LSTMOBG2EMW2ZUR4BFG7CQBAI&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBG2EMW2ZUR4BFG.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2930,"MOTOROLA G32 (Mineral Gray, 64 GB)","9,999",https://www.filpkart.com/motorola-g32-mineral-gray-64-gb/p/itmdcfa4c4022714?pid=MOBGEA3CZ8Z7HWCY&lid=LSTMOBGEA3CZ8Z7HWCYPHBSGA&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBGEA3CZ8Z7HWCY.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2931,"I Kall K350 PRO (Green, 32 GB)","4,999",https://www.filpkart.com/kall-k350-pro-green-32-gb/p/itma573c73c578ef?pid=MOBGKV25QSGQZZNV&lid=LSTMOBGKV25QSGQZZNV1AIIYB&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_cjXjCN4fIyQmobpcVRqkEuAiqfZa%2F6POFHNA1jOMWXwP5cpJNWXQXVHTEBWLli17vKeBxvSTV%2BYhsvGq2DPBtA%3D%3D&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2932,"REDMI 9i Sport (Coral Green, 64 GB)","9,999",https://www.filpkart.com/redmi-9i-sport-coral-green-64-gb/p/itmb5e8d8186b602?pid=MOBG6WQWJRFZ5WDG&lid=LSTMOBG6WQWJRFZ5WDGEZXWFI&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBG6WQWJRFZ5WDG.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2933,"REDMI 9i Sport (Carbon Black, 64 GB)","7,199",https://www.filpkart.com/redmi-9i-sport-carbon-black-64-gb/p/itm4559197007bd1?pid=MOBG6WQWRGRRDBH6&lid=LSTMOBG6WQWRGRRDBH6MSMKC8&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBG6WQWRGRRDBH6.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2934,"MOTOROLA g52 (Charcoal Grey, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-charcoal-grey-128-gb/p/itmea9ebe003e26c?pid=MOBGAKFYFCZJ8JVY&lid=LSTMOBGAKFYFCZJ8JVY99JHKD&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBGAKFYFCZJ8JVY.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2935,"I Kall Z19Pro (Blue, 64 GB)","7,799",https://www.filpkart.com/kall-z19pro-blue-64-gb/p/itmb00af535da884?pid=MOBGHE53CVH36BAG&lid=LSTMOBGHE53CVH36BAGZDK38V&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_cjXjCN4fIyQmobpcVRqkEuAiqfZa%2F6POFHNA1jOMWXw%2BwoK8fGuNyWMr2RY1xKb5A73WBPlEK%2FHwUd5mArNOWA%3D%3D&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2936,"APPLE iPhone 12 mini (Black, 64 GB)","37,999",https://www.filpkart.com/apple-iphone-12-mini-black-64-gb/p/itm38b727191eb08?pid=MOBFWBYZXSEGBS6F&lid=LSTMOBFWBYZXSEGBS6FTONJ6W&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBFWBYZXSEGBS6F.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2937,"MOTOROLA g52 (Metallic White, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-metallic-white-128-gb/p/itm469efad765b98?pid=MOBGAKFYDDSNZGR8&lid=LSTMOBGAKFYDDSNZGR8W6QBUV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBGAKFYDDSNZGR8.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2938,"MOTOROLA G62 5G (Midnight Gray, 128 GB)","14,999",https://www.filpkart.com/motorola-g62-5g-midnight-gray-128-gb/p/itm37da299ffb2d0?pid=MOBGEDT5ZZMZQZSJ&lid=LSTMOBGEDT5ZZMZQZSJL5Z9RH&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=26a13026-e630-4b19-a301-943707a584c0.MOBGEDT5ZZMZQZSJ.SEARCH&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
2939,"I Kall K900 (Blue, 64 GB)","5,499",https://www.filpkart.com/kall-k900-blue-64-gb/p/itmc5f10316af1f1?pid=MOBFZZ2NAZ9ZSYVF&lid=LSTMOBFZZ2NAZ9ZSYVFCSXWHX&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_cjXjCN4fIyQmobpcVRqkEuAiqfZa%2F6POFHNA1jOMWXxdBlEHc2v6ys4GroXHXo5NcXcbTi%2FdEwfaJbVcTvkPaw%3D%3D&ppt=None&ppn=None&ssid=wqhocxuweo0000001672744513860&qH=1036ba3c4ed2c021
